Date,Unit,Value,Dec
02.02.24 7:30:01,C,22,835
02.02.24 7:45:01,C,22,835
02.02.24 8:00:01,C,22,773
02.02.24 8:15:01,C,22,773
02.02.24 8:30:01,C,22,71
02.02.24 8:45:01,C,22,71
02.02.24 9:00:01,C,22,71
02.02.24 9:15:01,C,22,647
02.02.24 9:30:01,C,22,647
02.02.24 9:45:01,C,22,647
02.02.24 10:00:01,C,22,647
02.02.24 10:15:01,C,22,647
02.02.24 10:30:01,C,22,585
02.02.24 10:45:01,C,22,647
02.02.24 11:00:01,C,22,585
02.02.24 11:15:01,C,22,585
02.02.24 11:30:01,C,22,585
02.02.24 11:45:01,C,22,585
02.02.24 12:00:01,C,22,585
02.02.24 12:15:01,C,22,585
02.02.24 12:30:01,C,22,522
02.02.24 12:45:01,C,22,522
02.02.24 13:00:01,C,22,522
02.02.24 13:15:01,C,22,522
02.02.24 13:30:01,C,22,522
02.02.24 13:45:01,C,22,522
02.02.24 14:00:01,C,22,522
02.02.24 14:15:01,C,22,522
02.02.24 14:30:01,C,22,46
02.02.24 14:45:01,C,22,522
02.02.24 15:00:01,C,22,522
02.02.24 15:15:01,C,22,585
02.02.24 15:30:01,C,22,71
02.02.24 15:45:01,C,22,835
02.02.24 16:00:01,C,22,898
02.02.24 16:15:01,C,22,96
02.02.24 16:30:01,C,22,96
02.02.24 16:45:01,C,23,023
02.02.24 17:00:01,C,23,023
02.02.24 17:15:01,C,23,023
02.02.24 17:30:01,C,23,023
02.02.24 17:45:01,C,23,085
02.02.24 18:00:01,C,23,085
02.02.24 18:15:01,C,23,085
02.02.24 18:30:01,C,23,085
02.02.24 18:45:01,C,23,085
02.02.24 19:00:01,C,23,085
02.02.24 19:15:01,C,23,085
02.02.24 19:30:01,C,23,085
02.02.24 19:45:01,C,23,148
02.02.24 20:00:01,C,23,148
02.02.24 20:15:01,C,23,148
02.02.24 20:30:01,C,23,148
02.02.24 20:45:01,C,23,148
02.02.24 21:00:01,C,23,148
02.02.24 21:15:01,C,23,148
02.02.24 21:30:01,C,23,148
02.02.24 21:45:01,C,23,148
02.02.24 22:00:01,C,23,148
02.02.24 22:15:01,C,23,148
02.02.24 22:30:01,C,23,148
02.02.24 22:45:01,C,23,148
02.02.24 23:00:01,C,23,148
02.02.24 23:15:01,C,23,148
02.02.24 23:30:01,C,23,148
02.02.24 23:45:01,C,23,148
03.02.24 0:00:01,C,23,148
03.02.24 0:15:01,C,23,148
03.02.24 0:30:01,C,23,148
03.02.24 0:45:01,C,23,21
03.02.24 1:00:01,C,23,21
03.02.24 1:15:01,C,23,21
03.02.24 1:30:01,C,23,21
03.02.24 1:45:01,C,23,21
03.02.24 2:00:01,C,23,21
03.02.24 2:15:01,C,23,21
03.02.24 2:30:01,C,23,21
03.02.24 2:45:01,C,23,21
03.02.24 3:00:01,C,23,148
03.02.24 3:15:01,C,23,148
03.02.24 3:30:01,C,23,148
03.02.24 3:45:01,C,23,148
03.02.24 4:00:01,C,23,148
03.02.24 4:15:01,C,23,148
03.02.24 4:30:01,C,23,148
03.02.24 4:45:01,C,23,148
03.02.24 5:00:01,C,23,148
03.02.24 5:15:01,C,23,148
03.02.24 5:30:01,C,23,148
03.02.24 5:45:01,C,23,21
03.02.24 6:00:01,C,23,21
03.02.24 6:15:01,C,23,21
03.02.24 6:30:01,C,23,21
03.02.24 6:45:01,C,23,148
03.02.24 7:00:01,C,23,023
03.02.24 7:15:01,C,22,96
03.02.24 7:30:01,C,22,835
03.02.24 7:45:01,C,22,71
03.02.24 8:00:01,C,22,585
03.02.24 8:15:01,C,22,522
03.02.24 8:30:01,C,22,46
03.02.24 8:45:01,C,22,335
03.02.24 9:00:01,C,22,272
03.02.24 9:15:01,C,22,21
03.02.24 9:30:01,C,22,21
03.02.24 9:45:01,C,22,147
03.02.24 10:00:01,C,22,147
03.02.24 10:15:01,C,22,085
03.02.24 10:30:01,C,22,085
03.02.24 10:45:01,C,22,022
03.02.24 11:00:01,C,22,022
03.02.24 11:15:01,C,22,022
03.02.24 11:30:01,C,22,022
03.02.24 11:45:01,C,22,085
03.02.24 12:00:01,C,22,147
03.02.24 12:15:01,C,22,21
03.02.24 12:30:01,C,22,335
03.02.24 12:45:01,C,22,397
03.02.24 13:00:01,C,22,46
03.02.24 13:15:01,C,22,585
03.02.24 13:30:01,C,22,647
03.02.24 13:45:01,C,22,71
03.02.24 14:00:01,C,22,835
03.02.24 14:15:01,C,22,898
03.02.24 14:30:01,C,22,96
03.02.24 14:45:01,C,23,023
03.02.24 15:00:01,C,23,085
03.02.24 15:15:01,C,23,085
03.02.24 15:30:01,C,23,148
03.02.24 15:45:01,C,23,148
03.02.24 16:00:01,C,23,148
03.02.24 16:15:01,C,23,21
03.02.24 16:30:01,C,23,21
03.02.24 16:45:01,C,23,21
03.02.24 17:00:01,C,23,21
03.02.24 17:15:01,C,23,273
03.02.24 17:30:01,C,23,273
03.02.24 17:45:01,C,23,273
03.02.24 18:00:01,C,23,273
03.02.24 18:15:01,C,23,273
03.02.24 18:30:01,C,23,273
03.02.24 18:45:01,C,23,273
03.02.24 19:00:01,C,23,273
03.02.24 19:15:01,C,23,273
03.02.24 19:30:01,C,23,273
03.02.24 19:45:01,C,23,273
03.02.24 20:00:01,C,23,335
03.02.24 20:15:01,C,23,335
03.02.24 20:30:01,C,23,335
03.02.24 20:45:01,C,23,335
03.02.24 21:00:01,C,23,335
03.02.24 21:15:01,C,23,398
03.02.24 21:30:01,C,23,46
03.02.24 21:45:01,C,23,46
03.02.24 22:00:01,C,23,523
03.02.24 22:15:01,C,23,523
03.02.24 22:30:01,C,23,585
03.02.24 22:45:01,C,23,585
03.02.24 23:00:01,C,23,585
03.02.24 23:15:01,C,23,585
03.02.24 23:30:01,C,23,585
03.02.24 23:45:01,C,23,585
04.02.24 0:00:01,C,23,648
04.02.24 0:15:01,C,23,648
04.02.24 0:30:01,C,23,648
04.02.24 0:45:01,C,23,711
04.02.24 1:00:01,C,23,711
04.02.24 1:15:01,C,23,711
04.02.24 1:30:01,C,23,711
04.02.24 1:45:01,C,23,711
04.02.24 2:00:01,C,23,711
04.02.24 2:15:01,C,23,711
04.02.24 2:30:01,C,23,711
04.02.24 2:45:01,C,23,711
04.02.24 3:00:01,C,23,711
04.02.24 3:15:01,C,23,711
04.02.24 3:30:01,C,23,711
04.02.24 3:45:01,C,23,711
